StateAbbr,Geolocation,LocationName,Year,Cholesterol screening among adults,High blood pressure among adults,High cholesterol among adults who have ever been screened,Taking medicine to control high blood pressure among adults with high blood pressure
TX,POINT (-99.2410421710435 34.0808690449227),Wilbarger,2021,79.7,37.75,36.25,70.0
TX,POINT (-97.6596738477396 26.4696396211286),Willacy,2021,75.5,36.75,36.349999999999994,67.55
TX,POINT (-97.6002801376072 30.6477494421496),Williamson,2021,86.95,29.65,33.4,65.4
TX,POINT (-98.0865459472406 29.1739878356162),Wilson,2021,84.65,32.35,34.75,67.45
TX,POINT (-103.048538040862 31.8500161818711),Winkler,2021,82.15,32.35,34.7,66.15
TX,POINT (-97.6545497326334 33.2159029941521),Wise,2021,83.05,32.6,35.349999999999994,67.9
TX,POINT (-95.3822087220849 32.7867167347459),Wood,2021,83.55000000000001,36.95,37.15,70.0
TX,POINT (-102.827847615749 33.1729636761702),Yoakum,2021,81.3,31.85,34.05,66.15
TX,POINT (-98.6877013136536 33.1763786194871),Young,2021,83.0,35.05,35.55,69.0
TX,POINT (-99.1685958221944 27.0007793520196),Zapata,2021,78.9,35.65,35.650000000000006,69.30000000000001
TX,POINT (-99.7607080145208 28.8660567049195),Zavala,2021,76.69999999999999,37.55,37.0,68.9
UT,POINT (-113.235121957133 38.3569295956319),Beaver,2021,79.19999999999999,28.8,31.25,61.7
UT,POINT (-113.082107285331 41.5209589223232),Box Elder,2021,77.9,29.85,31.799999999999997,61.7
UT,POINT (-111.743483739653 41.7226445365922),Cache,2021,75.75,26.5,28.45,58.95
UT,POINT (-110.589301278449 39.6480541147278),Carbon,2021,77.3,31.549999999999997,34.85,63.75
UT,POINT (-109.50763685378 40.8872477333969),Daggett,2021,82.65,31.95,33.5,64.4
UT,POINT (-112.111626456113 40.9899407464569),Davis,2021,82.0,26.200000000000003,30.700000000000003,60.900000000000006
UT,POINT (-110.425966057871 40.298103934115),Duchesne,2021,77.85,29.75,29.0,60.7
UT,POINT (-110.700321039407 38.9966080927448),Emery,2021,77.95,31.450000000000003,31.9,63.25
UT,POINT (-111.443307900102 37.854674848731),Garfield,2021,80.9,31.7,32.75,65.3
UT,POINT (-109.570004970837 38.9834032042322),Grand,2021,79.30000000000001,31.35,31.9,63.449999999999996
UT,POINT (-113.289705268813 37.8593035507796),Iron,2021,77.05000000000001,30.299999999999997,30.95,59.9
UT,POINT (-112.784526719148 39.7025896591621),Juab,2021,76.69999999999999,28.85,30.35,61.699999999999996
UT,POINT (-111.888566184301 37.2846913760776),Kane,2021,81.6,30.849999999999998,33.1,64.0
UT,POINT (-113.10069743575 39.073283581998),Millard,2021,78.5,29.05,31.9,62.6
UT,POINT (-111.573589003026 41.0886356094677),Morgan,2021,81.65,25.6,30.1,59.8
UT,POINT (-112.127216144645 38.3366319374569),Piute,2021,78.80000000000001,35.7,34.35,66.9
UT,POINT (-111.244381758002 41.6321339779205),Rich,2021,80.85,30.95,31.75,63.45
UT,POINT (-111.923821414061 40.6668492908776),Salt Lake,2021,81.3,26.1,29.5,58.4
UT,POINT (-109.804477721205 37.6260460339073),San Juan,2021,75.5,34.25,27.9,60.5
UT,POINT (-111.576241103098 39.3739330940003),Sanpete,2021,74.05000000000001,29.1,29.95,60.400000000000006
UT,POINT (-111.804891080022 38.7476963024035),Sevier,2021,78.5,30.15,33.95,62.8
UT,POINT (-110.955906614026 40.8681452953151),Summit,2021,83.2,24.0,29.900000000000002,60.800000000000004
UT,POINT (-113.131050910003 40.4486328626382),Tooele,2021,79.3,28.65,28.05,59.65
UT,POINT (-109.518214766967 40.1263394843782),Uintah,2021,74.6,31.85,27.85,57.7
UT,POINT (-111.670385454352 40.1199624151534),Utah,2021,78.5,23.200000000000003,28.049999999999997,55.75
UT,POINT (-111.169276892669 40.3310172811137),Wasatch,2021,83.75,25.0,28.05,60.35
UT,POINT (-113.504526345629 37.2804820270265),Washington,2021,81.3,29.85,32.35,62.05
UT,POINT (-110.903829194024 38.3244257886812),Wayne,2021,80.35,32.1,31.900000000000002,64.25
UT,POINT (-111.913187387569 41.2700312453888),Weber,2021,79.85,28.85,30.4,60.199999999999996
VA,POINT (-75.6362087071782 37.7665461006998),Accomack,2021,86.05000000000001,41.25,36.849999999999994,74.5
VA,POINT (-78.5566750076527 38.02329488935),Albemarle,2021,86.45,29.700000000000003,34.35,69.75
VA,POINT (-77.0855959007251 38.8183235184618),Alexandria,2021,88.35,29.75,31.299999999999997,67.15
VA,POINT (-80.0064556036248 37.7878977742435),Alleghany,2021,86.15,37.9,38.0,71.8
VA,POINT (-77.9759628312432 37.3361814940473),Amelia,2021,85.0,37.1,37.25,71.85
VA,POINT (-79.1455618570558 37.6052072744598),Amherst,2021,85.6,37.599999999999994,36.05,71.8
VA,POINT (-78.8129296212551 37.3725859404648),Appomattox,2021,85.1,37.4,36.05,71.0
VA,POINT (-77.101156756563 38.8785750063228),Arlington,2021,87.85,25.85,33.2,66.15
VA,POINT (-79.1343293692758 38.1645487269489),Augusta,2021,84.85,35.8,34.75,70.5
VA,POINT (-79.7412639494184 38.0584365366925),Bath,2021,83.69999999999999,40.55,39.0,73.35
VA,POINT (-79.5245292993253 37.3148868360587),Bedford,2021,87.65,33.900000000000006,35.849999999999994,71.4
VA,POINT (-81.1304587868316 37.1338339110413),Bland,2021,84.15,36.4,37.6,70.6
VA,POINT (-79.8122255627712 37.5567972388597),Botetourt,2021,87.4,33.35,37.5,70.05
VA,POINT (-82.1622447175449 36.6169462478962),Bristol,2021,84.95,37.4,36.25,71.05
VA,POINT (-77.8589942173027 36.7646201397098),Brunswick,2021,84.85,42.8,35.900000000000006,73.75
VA,POINT (-82.0360740022978 37.2667390717748),Buchanan,2021,81.69999999999999,41.099999999999994,39.15,72.7
VA,POINT (-78.5283152919207 37.5719688623927),Buckingham,2021,83.7,41.4,36.5,72.15
VA,POINT (-79.3549104284906 37.7323004933146),Buena Vista,2021,81.65,35.349999999999994,35.0,70.7
VA,POINT (-79.0967427063706 37.2054011356881),Campbell,2021,85.55,34.099999999999994,38.25,71.85
VA,POINT (-77.347634407104 38.0269626787619),Caroline,2021,85.95,35.1,34.349999999999994,71.0
VA,POINT (-80.7336132012495 36.7315789919945),Carroll,2021,85.1,36.6,36.650000000000006,72.15
VA,POINT (-77.0615761262745 37.3563750255045),Charles City,2021,85.69999999999999,43.45,37.25,73.65
VA,POINT (-78.6615588709097 37.0116629163549),Charlotte,2021,84.65,40.099999999999994,37.2,72.75
VA,POINT (-78.4851956784908 38.0379849799995),Charlottesville,2021,82.0,31.65,32.5,68.7
VA,POINT (-76.3021998784009 36.6777699805544),Chesapeake,2021,87.55000000000001,32.75,32.85,69.75
VA,POINT (-77.5871385753694 37.3786618867892),Chesterfield,2021,87.9,34.7,34.650000000000006,70.05
VA,POINT (-77.9967781314101 39.11268672754),Clarke,2021,86.80000000000001,33.4,36.0,70.4
VA,POINT (-77.395372113351 37.265090640959),Colonial Heights,2021,86.1,34.25,35.400000000000006,70.9
VA,POINT (-79.9861030270356 37.7794589567051),Covington,2021,84.1,37.8,36.55,72.15
VA,POINT (-80.2111274289422 37.4821282924121),Craig,2021,86.6,35.599999999999994,37.400000000000006,71.2
VA,POINT (-77.9556488765698 38.4857542899775),Culpeper,2021,87.05000000000001,34.8,35.7,69.8
VA,POINT (-78.2450753193575 37.5116593284539),Cumberland,2021,86.25,37.2,37.1,72.25
VA,POINT (-79.408939511926 36.5829267417419),Danville,2021,84.05000000000001,43.900000000000006,36.9,74.44999999999999
VA,POINT (-82.3509910253429 37.1259725353202),Dickenson,2021,82.05,40.150000000000006,39.05,72.55
VA,POINT (-77.632395682468 37.0759742695385),Dinwiddie,2021,85.5,37.65,36.85,71.2
VA,POINT (-77.535082031868 36.6945991085116),Emporia,2021,83.5,46.900000000000006,36.4,75.6
VA,POINT (-76.9520297912605 37.9430642422513),Essex,2021,85.15,42.349999999999994,38.45,73.69999999999999
VA,POINT (-77.2765145463011 38.8358932189183),Fairfax,2021,89.30000000000001,26.9,35.15,69.2
VA,POINT (-77.2993263151397 38.8527530811512),Fairfax,2021,87.3,29.0,34.2,68.94999999999999
VA,POINT (-77.1744854769515 38.8847189468173),Falls Church,2021,89.30000000000001,27.55,33.95,67.35
VA,POINT (-77.8093468112091 38.7388353084616),Fauquier,2021,87.9,31.25,33.599999999999994,69.85
VA,POINT (-80.3618589630036 36.9320626062112),Floyd,2021,87.05000000000001,34.95,36.3,71.15
VA,POINT (-78.276935562094 37.8422291049005),Fluvanna,2021,87.1,34.45,35.25,69.5
VA,POINT (-76.9361048694181 36.6823577633447),Franklin,2021,86.1,42.599999999999994,35.45,74.5
VA,POINT (-79.8811468460695 36.9917648033768),Franklin,2021,86.35,37.4,37.55,71.85
VA,POINT (-78.2627027120779 39.2046032420843),Frederick,2021,86.75,34.45,34.35,69.6
VA,POINT (-77.4875497086418 38.2989044049253),Fredericksburg,2021,85.7,30.65,30.2,68.0
VA,POINT (-80.9153595525534 36.6698785570371),Galax,2021,82.80000000000001,37.099999999999994,36.6,71.30000000000001
VA,POINT (-80.7031374156173 37.3143570279296),Giles,2021,85.75,34.900000000000006,36.25,71.15
VA,POINT (-76.5413640044154 37.4139464611437),Gloucester,2021,87.85,33.85,34.75,70.15
VA,POINT (-77.9155499800322 37.7223004488035),Goochland,2021,88.9,33.15,34.75,71.05000000000001
VA,POINT (-81.2244151028584 36.6563298243171),Grayson,2021,83.15,38.45,37.05,71.65
VA,POINT (-78.4660349501427 38.2969463597129),Greene,2021,85.69999999999999,34.35,36.150000000000006,69.85
VA,POINT (-77.5594411054267 36.6756602905362),Greensville,2021,83.85,43.3,35.45,71.75
VA,POINT (-78.9367301887828 36.7670952813908),Halifax,2021,84.8,42.25,39.349999999999994,73.8
VA,POINT (-76.3626578757798 37.0558810818872),Hampton,2021,86.25,39.099999999999994,33.75,72.94999999999999
VA,POINT (-77.4911403947855 37.7598860272385),Hanover,2021,87.5,30.25,33.95,70.1
VA,POINT (-78.8741985026812 38.4354909220474),Harrisonburg,2021,76.65,31.6,32.9,66.80000000000001
VA,POINT (-77.4061052897589 37.5380714502749),Henrico,2021,87.75,35.45,37.65,70.05000000000001
VA,POINT (-79.8743114368532 36.682806807111),Henry,2021,84.1,39.400000000000006,38.8,73.55
VA,POINT (-79.5686701019357 38.3623935694073),Highland,2021,86.2,37.8,39.4,72.9
VA,POINT (-77.2999819415793 37.2914251054823),Hopewell,2021,83.05,40.3,35.3,72.55
VA,POINT (-76.7249513910233 36.8919047884623),Isle of Wight,2021,87.1,35.5,35.0,71.4
VA,POINT (-76.7779744527846 37.3285891455836),James City,2021,89.0,32.9,33.4,71.05
VA,POINT (-77.1563967511575 38.2734816588924),King George,2021,87.35,33.400000000000006,33.400000000000006,69.4
VA,POINT (-77.088094168942 37.7068224762203),King William,2021,87.6,34.1,35.25,69.9
VA,POINT (-76.8957452240516 37.7190815706276),King and Queen,2021,85.9,39.2,36.3,72.55
VA,POINT (-76.4620464795714 37.7322391762494),Lancaster,2021,88.9,40.7,39.65,75.15
VA,POINT (-83.1279809673312 36.7054905517624),Lee,2021,81.65,41.5,40.2,72.35
VA,POINT (-79.440990782709 37.7836033268522),Lexington,2021,80.65,28.9,31.25,67.05000000000001
VA,POINT (-77.6358104338327 39.0906767141949),Loudoun,2021,88.35,26.15,35.1,67.65
VA,POINT (-77.9628983761112 37.9790442986696),Louisa,2021,87.05,34.15,35.5,71.35
VA,POINT (-78.2404882289963 36.9458951476308),Lunenburg,2021,85.35,41.9,36.55,73.45
VA,POINT (-79.1900223169948 37.4000094023824),Lynchburg,2021,82.94999999999999,34.4,32.2,68.8
VA,POINT (-78.2794822681113 38.4141991935101),Madison,2021,85.35,37.35,36.7,71.75
VA,POINT (-77.4858696621764 38.7460305187205),Manassas,2021,86.2,31.5,33.1,68.0
VA,POINT (-77.4422630242514 38.7705635419789),Manassas Park,2021,85.3,31.85,33.05,67.2
VA,POINT (-79.8636674671409 36.6819091070355),Martinsville,2021,83.45,44.0,36.8,74.1
VA,POINT (-76.3419069440934 37.436459518715),Mathews,2021,87.55000000000001,37.1,37.05,72.65
VA,POINT (-78.3629099075077 36.6803305710598),Mecklenburg,2021,85.85,41.45,37.2,74.44999999999999
VA,POINT (-76.5672100700556 37.6293544977898),Middlesex,2021,87.75,40.0,39.75,73.3
VA,POINT (-80.3869155076976 37.1749810714002),Montgomery,2021,81.6,28.35,31.1,67.15
VA,POINT (-78.8862994754463 37.7872124006606),Nelson,2021,86.4,36.2,37.6,71.95
VA,POINT (-76.9985223191228 37.5053453938283),New Kent,2021,88.15,32.75,34.900000000000006,69.35
VA,POINT (-76.5195549672187 37.1051297333902),Newport News,2021,84.75,37.3,34.4,69.35
VA,POINT (-76.2594956953889 36.8946370439568),Norfolk,2021,84.25,34.0,30.5,70.45
VA,POINT (-75.8776617999359 37.3430657816696),Northampton,2021,87.0,40.15,37.599999999999994,74.45
VA,POINT (-76.4193330048764 37.8873987938371),Northumberland,2021,87.75,40.05,38.5,73.8
VA,POINT (-82.6294619312556 36.9308310308693),Norton,2021,83.25,36.95,36.7,71.30000000000001
VA,POINT (-78.0517012425509 37.1424542186404),Nottoway,2021,83.3,40.900000000000006,36.05,71.55
VA,POINT (-78.0140876981667 38.2455445836208),Orange,2021,86.4,34.400000000000006,35.05,70.75
VA,POINT (-78.4845719983897 38.6187175797145),Page,2021,85.2,36.1,36.45,70.65
VA,POINT (-80.2846884935107 36.6784090926801),Patrick,2021,84.85,37.900000000000006,39.75,71.85
VA,POINT (-77.3919314700723 37.2039514678356),Petersburg,2021,85.19999999999999,46.3,34.900000000000006,74.15
VA,POINT (-79.3971353812908 36.8213514715856),Pittsylvania,2021,84.85,40.6,37.05,73.94999999999999
VA,POINT (-76.3553874891113 37.1308258602584),Poquoson,2021,88.5,30.25,34.3,68.85
VA,POINT (-76.3542600357069 36.846673287269),Portsmouth,2021,85.5,40.3,32.2,72.4
VA,POINT (-77.9156484186673 37.5503914619594),Powhatan,2021,86.7,33.9,35.6,69.6
VA,POINT (-78.4412218384049 37.2241363458468),Prince Edward,2021,81.05000000000001,36.349999999999994,32.55,70.75
VA,POINT (-77.2246950092364 37.1866269731616),Prince George,2021,84.15,33.7,34.099999999999994,68.25
VA,POINT (-77.4806568205159 38.7028887252261),Prince William,2021,86.9,31.15,32.849999999999994,68.5
VA,POINT (-80.7139880975178 37.0634183690299),Pulaski,2021,84.5,35.9,36.75,70.45
VA,POINT (-80.5568534112301 37.1235124820032),Radford,2021,79.8,30.15,30.7,67.45
VA,POINT (-78.159292067315 38.6849722358057),Rappahannock,2021,87.4,33.650000000000006,36.65,70.95
VA,POINT (-76.7266634216002 37.943498693186),Richmond,2021,82.85,39.35,35.05,70.75
VA,POINT (-77.4750843205615 37.5297607076943),Richmond,2021,85.3,34.400000000000006,31.15,69.85
VA,POINT (-79.9590934003992 37.2785531189904),Roanoke,2021,85.05,37.45,35.900000000000006,72.15
VA,POINT (-80.0681535863564 37.2695975499494),Roanoke,2021,87.2,34.25,34.8,69.65
VA,POINT (-79.4476462298127 37.8142184406715),Rockbridge,2021,86.30000000000001,35.55,36.4,71.5
VA,POINT (-78.8758050560103 38.5122358206728),Rockingham,2021,85.55,34.7,35.650000000000006,69.35
VA,POINT (-82.0959945777944 36.9339342856189),Russell,2021,83.65,39.3,37.65,71.95
VA,POINT (-80.0545181069925 37.2858120133125),Salem,2021,87.1,35.55,37.65,71.95
VA,POINT (-82.6027558666393 36.7140071334274),Scott,2021,83.9,39.1,37.8,71.85
VA,POINT (-78.571141564173 38.8579743902771),Shenandoah,2021,85.4,35.75,35.849999999999994,71.69999999999999
VA,POINT (-81.5375981611673 36.8438123739006),Smyth,2021,83.2,38.25,38.5,71.55
VA,POINT (-77.1061615767879 36.7202102986643),Southampton,2021,86.95,39.8,36.2,72.35
VA,POINT (-77.6557235887832 38.1847024527144),Spotsylvania,2021,86.6,33.55,36.1,69.35
VA,POINT (-77.4580490606471 38.4207122751042),Stafford,2021,87.55000000000001,32.05,34.25,66.95
VA,POINT (-79.0615486649739 38.1588314707324),Staunton,2021,85.9,33.65,34.65,70.35
VA,POINT (-76.6392874870984 36.6957657724593),Suffolk,2021,87.8,36.9,34.8,71.6
VA,POINT (-76.9003293423803 37.1097289429147),Surry,2021,86.69999999999999,41.85,37.3,73.7
VA,POINT (-77.2619862677843 36.9217516130991),Sussex,2021,84.75,42.05,34.2,71.4
VA,POINT (-81.5602659283413 37.1251047751377),Tazewell,2021,84.3,37.45,37.35,71.9
VA,POINT (-76.0436032556912 36.7335606676589),Virginia Beach,2021,86.8,29.25,36.45,71.3
VA,POINT (-78.2086062031313 38.9086715573025),Warren,2021,83.5,33.6,35.5,69.25
VA,POINT (-81.9597971939558 36.7245529476643),Washington,2021,84.35,37.400000000000006,39.25,71.15
VA,POINT (-78.9005257971056 38.0683570399793),Waynesboro,2021,84.15,35.55,35.5,71.05000000000001
VA,POINT (-76.8022000014334 38.1119026327638),Westmoreland,2021,85.35,39.55,36.849999999999994,73.25
VA,POINT (-76.7076124024334 37.2692766406108),Williamsburg,2021,82.05000000000001,30.75,32.25,68.94999999999999
VA,POINT (-78.1745748910803 39.1731769509689),Winchester,2021,84.7,34.2,34.849999999999994,69.9
VA,POINT (-82.6217121669072 36.9752077009582),Wise,2021,83.75,36.650000000000006,35.25,70.44999999999999
VA,POINT (-81.0790579702724 36.9168645148652),Wythe,2021,84.4,38.1,37.7,71.05
VA,POINT (-76.561805950188 37.2423810650831),York,2021,88.35,30.4,33.599999999999994,69.8
VT,POINT (-73.1408412196056 44.0309582617477),Addison,2021,81.30000000000001,24.85,28.9,65.3
VT,POINT (-73.0928953319589 43.0355940515537),Bennington,2021,81.65,29.849999999999998,30.549999999999997,68.4
VT,POINT (-72.1022829432441 44.4646813243613),Caledonia,2021,80.94999999999999,29.349999999999998,28.3,66.35
VT,POINT (-73.0812983340043 44.4613068341921),Chittenden,2021,82.6,23.799999999999997,25.6,63.45
VT,POINT (-71.736101507145 44.7280066045852),Essex,2021,80.8,32.95,31.0,68.9
VT,POINT (-72.9129000779393 44.8578721029832),Franklin,2021,82.1,31.1,29.9,65.2
VT,POINT (-73.2950563301125 44.7975219870819),Grand Isle,2021,83.3,28.35,28.200000000000003,67.05
VT,POINT (-72.6417604693676 44.6070889416204),Lamoille,2021,83.30000000000001,26.0,26.9,65.15
VT,POINT (-72.3767652710136 44.0056456103238),Orange,2021,82.7,28.25,30.05,67.2
VT,POINT (-72.2433151551954 44.8289966062728),Orleans,2021,80.4,30.700000000000003,29.1,68.15
VT,POINT (-73.0366949243181 43.5802475413098),Rutland,2021,81.15,31.1,28.950000000000003,66.95
VT,POINT (-72.6150937800981 44.2734806300628),Washington,2021,83.25,26.3,30.9,64.85
VT,POINT (-72.713775897256 42.9903591496114),Windham,2021,82.6,29.049999999999997,26.9,66.5
VT,POINT (-72.5865074428199 43.5797484420206),Windsor,2021,82.45,31.25,30.65,65.44999999999999
WA,POINT (-118.560587784171 46.9835433918881),Adams,2021,75.15,31.299999999999997,30.05,60.75
WA,POINT (-117.202739194993 46.1918585516547),Asotin,2021,82.15,33.5,32.4,65.3
WA,POINT (-119.511240620845 46.2396256458377),Benton,2021,80.35,28.5,33.7,60.400000000000006
WA,POINT (-120.618711870213 47.8688376551815),Chelan,2021,82.45,29.4,31.1,62.95
WA,POINT (-123.927567541856 48.0491734486978),Clallam,2021,82.2,33.85,33.6,63.85
WA,POINT (-122.48211877913 45.7789949845331),Clark,2021,81.65,28.25,29.25,63.05
WA,POINT (-117.90778452671 46.2978695308473),Columbia,2021,83.65,32.95,33.0,65.2
WA,POINT (-122.681078725344 46.1928570782337),Cowlitz,2021,79.65,31.200000000000003,31.85,62.5
WA,POINT (-119.691353473544 47.7364517170948),Douglas,2021,79.6,30.0,30.75,61.599999999999994
WA,POINT (-118.516481238407 48.4706654401382),Ferry,2021,80.1,35.85,34.0,65.5
WA,POINT (-118.898698577886 46.5349678078795),Franklin,2021,76.65,27.75,29.75,59.599999999999994
WA,POINT (-117.544668771271 46.4315035506264),Garfield,2021,82.2,35.0,35.0,64.2
WA,POINT (-119.45181497833 47.2055949580823),Grant,2021,77.75,32.1,31.5,59.6
WA,POINT (-123.773234737164 47.1497896042938),Grays Harbor,2021,80.4,35.6,35.1,63.95
WA,POINT (-122.54942372127 48.1637480486436),Island,2021,83.75,29.65,32.6,63.349999999999994
WA,POINT (-123.594047250427 47.7491000957336),Jefferson,2021,84.5,33.35,34.05,65.55
WA,POINT (-121.806357849743 47.4902143620529),King,2021,81.65,25.65,30.950000000000003,60.5
WA,POINT (-122.673454976008 47.6133926334319),Kitsap,2021,83.0,29.1,30.5,63.2
WA,POINT (-120.680006355822 47.124429929857),Kittitas,2021,79.35,29.1,28.95,61.699999999999996
WA,POINT (-120.788868345248 45.8738600681984),Klickitat,2021,82.1,30.950000000000003,30.700000000000003,64.7
WA,POINT (-122.39380108932 46.5776116518185),Lewis,2021,79.0,33.35,33.15,62.85
WA,POINT (-118.418646673561 47.5762886822607),Lincoln,2021,83.75,30.049999999999997,31.25,63.75
WA,POINT (-123.192028806629 47.3481789974584),Mason,2021,81.1,32.45,31.85,64.05000000000001
WA,POINT (-119.740958563289 48.5487824430908),Okanogan,2021,79.35,33.400000000000006,33.3,62.8
WA,POINT (-123.705526977151 46.5554327139802),Pacific,2021,82.75,36.5,34.349999999999994,65.3
WA,POINT (-117.27408079961 48.5323440238714),Pend Oreille,2021,83.75,33.25,32.75,64.0
WA,POINT (-122.1116191332 47.026713492138),Pierce,2021,82.1,29.6,31.25,61.55
WA,POINT (-122.95346310344 48.5785632564628),San Juan,2021,86.6,28.450000000000003,31.95,63.95
WA,POINT (-121.732333093831 48.4795962795731),Skagit,2021,82.0,30.400000000000002,30.8,61.85
WA,POINT (-121.914619958321 46.02307583419),Skamania,2021,82.2,31.55,31.299999999999997,64.35
WA,POINT (-121.697355744443 48.047577980212),Snohomish,2021,84.75,26.7,32.35,61.5
WA,POINT (-117.404063103244 47.6206587768365),Spokane,2021,79.35,29.5,31.65,60.599999999999994
WA,POINT (-117.855286410546 48.3988656943295),Stevens,2021,79.15,32.1,31.700000000000003,62.85
WA,POINT (-122.833335161876 46.9270093814348),Thurston,2021,82.80000000000001,30.2,31.25,62.45
WA,POINT (-123.424936104773 46.2921200927637),Wahkiakum,2021,83.15,33.85,36.85,65.55
WA,POINT (-118.478679518846 46.2297482789784),Walla Walla,2021,80.9,27.950000000000003,29.7,62.15
WA,POINT (-121.720925963031 48.82579127542),Whatcom,2021,80.6,29.5,30.4,62.2
WA,POINT (-117.523095476628 46.9012290403856),Whitman,2021,76.65,27.8,26.05,60.2
WA,POINT (-120.738805287994 46.4571878403496),Yakima,2021,76.19999999999999,31.35,31.15,62.1
WI,POINT (-89.770360772222 43.9696684766537),Adams,2021,78.94999999999999,35.55,36.9,70.85
